# x1,x1**2,x2,x2**2,y
5.317287236969264086e+00,2.827354356043623085e+01,9.839028530835014497e-01,9.680648243058542768e-01,1.307436711602511892e+01
1.685239740180601231e+01,2.840032981883980483e+02,9.044319463769204148e+00,8.179971456271447039e+01,6.031811883034978905e+01
1.823849979024064183e+01,3.326428745986079321e+02,2.504647631277835629e+00,6.273259756865672720e+00,4.894360223650698316e+01
3.764467318310791288e+00,1.417121419063004062e+01,7.141812106121915527e+00,5.100548015914954902e+01,2.105167166893024699e+01
4.181323134547882958e+00,1.748346315550533348e+01,7.547787314812506310e+00,5.696909334964458083e+01,2.318401443629793945e+01
6.051114143456928218e+00,3.661598237714447635e+01,4.105696679389652104e+00,1.685674522315121493e+01,1.912323629044553641e+01
4.398829857146003164e+00,1.934970411211912733e+01,4.316161829052211019e+00,1.862925293456732589e+01,1.574171605533915397e+01
2.062470733112042875e+00,4.253785524943727303e+00,6.430666254682591010e+00,4.135346847911342394e+01,1.559108643628497859e+01
1.544934455642603943e+01,2.386822472231708900e+02,2.680277188638990893e+00,7.183885807938533041e+00,4.099618951150878132e+01
1.664591211314883168e+01,2.770863900786749809e+02,5.936143307808672276e+00,3.523779737084168318e+01,5.083380107809868775e+01
1.698933054788719232e+01,2.886373524653729419e+02,2.282492392317180041e+00,5.209771520985803761e+00,4.502909689747682620e+01
1.046294425891353796e+01,1.094732025651317571e+02,3.381384095910600074e+00,1.143375840407714605e+01,2.869471745861972067e+01
8.523494831438272357e+00,7.264996414155494620e+01,4.420036346634183211e+00,1.953672130556725861e+01,2.560480921155685863e+01
2.743679784192050164e+00,7.527778758184134666e+00,4.921188496386723621e+00,2.421809621696902326e+01,1.344499258810968989e+01
5.240411541203860324e+00,2.746191312118261862e+01,9.874286418030367329e+00,9.750153226529897665e+01,3.293470500390552758e+01
5.807439961378411120e+00,3.372635890501488376e+01,3.807851968554147870e+00,1.449973661442169970e+01,1.801183907559660469e+01
3.160690126059975125e+00,9.989962072973021634e+00,7.509995204563614024e+00,5.640002797256848055e+01,2.072937224565628966e+01
1.694135506842313621e+00,2.870095115543862985e+00,7.336842533521235055e+00,5.382925836168629274e+01,1.732906757746018656e+01
1.240769464003400913e+01,1.539508862803286888e+02,5.442048748071480979e+00,2.961589457638637413e+01,3.778594612358148908e+01
8.872094316692297866e+00,7.871405756428377742e+01,5.315907894482384322e+00,2.825887674262013505e+01,2.834963952366736351e+01
7.520685807503832976e+00,5.656071501518957945e+01,9.390411489063010819e-01,8.817982793392659113e-01,1.813389432071919316e+01
8.507310355056322493e+00,7.237432947724853705e+01,2.452471483688216658e+00,6.014616378303882627e+00,2.222615435622350333e+01
6.330087935058337223e-01,4.007001326557112497e-01,7.031293599190359345e+00,4.943908967801531418e+01,1.422800041534070736e+01
1.672362057695945481e+01,2.796794852021017164e+02,4.097768111201035346e+00,1.679170349317610089e+01,4.720566726891657083e+01
1.637831529982056011e+01,2.682492120603362196e+02,1.316668913618055381e+00,1.733617028088150214e+00,4.200499093206757095e+01
8.891891970671665035e+00,7.906574281809523086e+01,3.068938773856324520e+00,9.418385197678761145e+00,2.424525473190114511e+01
3.654391464333097694e+00,1.335457697459060178e+01,4.896483383874431716e+00,2.397554952855840682e+01,1.545276956365642818e+01
7.447409286669135042e+00,5.546390508316567747e+01,6.615768449755641711e+00,4.376839218078216476e+01,2.802030373532296892e+01
4.882830582710393941e+00,2.384203449945192688e+01,9.823719175039896001e+00,9.650545843004653079e+01,3.196578659712059434e+01
1.999977215903453498e+01,3.999908864132929125e+02,5.311386965596650356e+00,2.821083149830999304e+01,5.961096912925042801e+01
1.074728973505456509e+01,1.155042366492092185e+02,5.548800435006774556e+00,3.078918626753137033e+01,3.357224488833848142e+01
1.198389580242118235e+01,1.436137586032880336e+02,5.969334532347138733e+00,3.563295475907203524e+01,3.779577266747765663e+01
7.157161896713737370e+00,5.122496641577098586e+01,4.609789732195508805e+00,2.125016137505513925e+01,2.280317229541161694e+01
3.021451561509467254e+00,9.129169538547998286e+00,9.975459088563418675e+00,9.950978402760250674e+01,2.857679353246989251e+01
6.221006510012205837e+00,3.870092199761424467e+01,6.669454444190414222e+00,4.448162258313126927e+01,2.538334465373849724e+01
1.231020420446462538e+00,1.515411275556185489e+00,8.737879519459209376e+00,7.635053849658470426e+01,2.049418052482220531e+01
1.905186846817006696e+01,3.629736921284528535e+02,8.200493596953213782e+00,6.724809523367065367e+01,6.424674772332922146e+01
7.024191284265057789e-01,4.933926319794520454e-01,7.410396288755273453e+00,5.491397315639792964e+01,1.537078298682168054e+01
4.933041941077442871e+00,2.433490279242910503e+01,1.022984410477892903e+00,1.046497104080801988e+00,1.222960902895918700e+01
2.710223244298624046e+00,7.345310033936558902e+00,9.135948145520501384e+00,8.346554851763949046e+01,2.496756219673195076e+01
2.951669889601817864e+00,8.712355137182008491e+00,2.607646286566120963e+00,6.799819155842079965e+00,9.904375728329545936e+00
1.630169442905019039e+01,2.657452412581259864e+02,3.178579297844986939e+00,1.010336635268873096e+01,4.429076474124082097e+01
1.297832471020871736e+01,1.684369122836141912e+02,9.437073650748367015e+00,8.905835908964911596e+01,5.066790399496567687e+01
1.424559543383530169e+01,2.029369892645092079e+02,2.751300375185651070e+00,7.569653754496703968e+00,3.780405945354775810e+01
1.077647953917149692e+01,1.161325112581819212e+02,9.887423346520002099e+00,9.776114043330879610e+01,4.650457045434266234e+01
1.968787821862531828e+01,3.876125487514212296e+02,1.068385013389170357e+00,1.141446536834577641e+00,5.182132735959620362e+01
1.838929913519262982e+01,3.381663226835963769e+02,6.901123870435361241e+00,4.762551067509274105e+01,5.848139811344360339e+01
1.756021050417706419e+01,3.083609929510105303e+02,5.225427232081911733e+00,2.730508975778322878e+01,5.186085571757048029e+01
2.860587625794970279e+00,8.182961564851304104e+00,9.153743258104373837e+00,8.379101563529127361e+01,2.529392356444216716e+01
1.288701865868819851e+01,1.660752499093777885e+02,9.919876037187600915e+00,9.840394059316878383e+01,5.213760710857196301e+01
1.795926078885828048e+01,3.225350480822225450e+02,2.207967290584438302e+00,4.875119556290785638e+00,4.772777052739747461e+01
1.717576489002760098e+01,2.950068995575048234e+02,1.852939728313980350e+00,3.433385636764287430e+00,4.493974044853838024e+01
1.960949023675129865e+01,3.845321073452445262e+02,1.524879432691850223e+00,2.325257284246618816e+00,5.197404526843752137e+01
3.492079819395430551e+00,1.219462146502882227e+01,1.190140573397383550e+00,1.416434584446652822e+00,9.170916198403954667e+00
1.848082432417045595e+01,3.415408677008504128e+02,8.692271142527411953e+00,7.555557761521480131e+01,6.403277358313376055e+01
5.418855498208515087e+00,2.936399491046465471e+01,1.067432474996160563e+00,1.139412088676428958e+00,1.334824293223331537e+01
1.815955690949231993e+01,3.297695071490902592e+02,5.151392010501934848e+00,2.653683964586316790e+01,5.346369020261539617e+01
3.775068079080008410e+00,1.425113900168882530e+01,4.485975300369617003e+00,2.012397439552627532e+01,1.469313905244170293e+01
1.590881616843033797e+01,2.530904318809105291e+02,5.930552541767655228e+00,3.517145345066679596e+01,4.874023379807930922e+01
5.679083829014541784e+00,3.225199313697446968e+01,2.061550222618628858e+00,4.249989320378918300e+00,1.516824303025522802e+01
8.721771663670416785e+00,7.606930095320423391e+01,5.232924302267574213e+00,2.738349675326257682e+01,2.774743069854419986e+01
1.160434271721983635e+01,1.346607698986930473e+02,7.639853518725695736e+00,5.836736178758539495e+01,4.125777777090765852e+01
1.462969629047687903e+00,2.140280135515929327e+00,2.836620195049840198e+00,8.046414130964594236e+00,7.010497177345270003e+00
1.335847941721906018e+00,1.784489723402652883e+00,1.544780270427223989e+00,2.386346083901207393e+00,5.124556870935621511e+00
1.312444159148255451e+01,1.722509670882371324e+02,1.716197178702344450e+00,2.945332756185886858e+00,3.331161258522837443e+01
7.404418139859815895e+00,5.482540798988509323e+01,6.187381858354114250e+00,3.828369426108961449e+01,2.686841535754818722e+01
1.513324759438648037e+01,2.290151827530041828e+02,4.097209769722994110e+00,1.678712789711354958e+01,4.256001584727830078e+01
1.425268405331613764e+01,2.031390027236521405e+02,6.135427596826145802e+00,3.764347179589585579e+01,4.448175051469439722e+01
6.290278974475278062e+00,3.956760957672575785e+01,3.800985953783808657e+00,1.444749422086180957e+01,1.920706555727831244e+01
1.338772483213761788e+01,1.792311761810342148e+02,4.155135232816512314e+00,1.726514880299313148e+01,3.778793819505276019e+01
4.714971965759986006e+00,2.223096063790258725e+01,6.690453127733373861e+00,4.476216305439728416e+01,2.200966735444633926e+01
1.750515663433094282e-01,3.064305087924606291e-02,4.416369133219993692e+00,1.950431632085831879e+01,7.246185990999622462e+00
5.095021707021656354e+00,2.595924619502187269e+01,5.573815136222288302e+00,3.106741517278068798e+01,2.006910192473935339e+01
9.701250883550711634e+00,9.411426870559346014e+01,6.405217626241991091e+00,4.102681283952108515e+01,3.302979983636392802e+01
1.626627549664249983e+01,2.645917185326721892e+02,5.947269701861812585e-01,3.537001690668349352e-01,4.110441935420499249e+01
6.673202891299623296e+00,4.453163682844964910e+01,7.258333823574009358e+00,5.268340989443849764e+01,2.801168862607314480e+01
1.640764861282472253e+01,2.692109330019290496e+02,2.815160732430470603e+00,7.925129949418463937e+00,4.405319299163002711e+01
1.831837747930621063e+01,3.355629534743529803e+02,5.025374463724379126e+00,2.525438850065309282e+01,5.368704611260692872e+01
3.717110130650760347e+00,1.381690772338651207e+01,9.940073942554409570e+00,9.880506998344915814e+01,2.983097070070114398e+01
6.798718555422301080e+00,4.622257399584349713e+01,7.727460559807602714e+00,5.971364670338202529e+01,2.969039928254516170e+01
1.675087183451219630e+01,2.805917072162540080e+02,7.498159081356629230e+00,5.622238960933088947e+01,5.530838661842559389e+01
9.660887203690691649e+00,9.333274156243454911e+01,5.450778080653314817e+00,2.971098168453063337e+01,3.072426356945030435e+01
1.599986108868951540e+00,2.559955548573608297e+00,5.763571202714511621e+00,3.321875300876000381e+01,1.286721810220636186e+01
9.016134686273451493e+00,8.129068468102326506e+01,9.985537536156297023e-01,9.971095988598637216e-01,2.188534363486559897e+01
6.807300680897647283e+00,4.633934256014957498e+01,2.451651736025177719e+00,6.010596234755267275e+00,1.826275456807831077e+01
1.261880231319127965e+01,1.592341718194015812e+02,7.865432711004625155e+00,6.186503173134156697e+01,4.465765002678359963e+01
9.882360871806953995e+00,9.766105640062110638e+01,2.429744187460881832e+00,5.903656816499941229e+00,2.578320309386048237e+01
1.735014483122832729e+01,3.010275256645990680e+02,9.733275980677355221e+00,9.473666131603073381e+01,6.408521382712440584e+01
1.203072729713989553e+01,1.447383992981470158e+02,3.284264563591710040e-01,1.078639372366424626e-01,2.914894584359963758e+01
4.693925371708569827e+00,2.203293539516943511e+01,2.911035407472283509e+00,8.474127143557323549e+00,1.396253612474332861e+01
1.116153354645565443e+01,1.245798311086549433e+02,8.371894140377882820e+00,7.008861149769353460e+01,4.229635601933487266e+01
1.479333583999291868e+01,2.188427852748189935e+02,4.681526091878617457e+00,2.191668654894028023e+01,4.269255248275992898e+01
1.785831308339415102e+01,3.189193461845267166e+02,7.124020670675252020e+00,5.075167051620826442e+01,5.744985298006570673e+01
1.578418927770916014e+01,2.491406311545488279e+02,9.011578840516630606e+00,8.120855319884705636e+01,5.705188389635795687e+01
1.791940043584837028e+01,3.211049119802827363e+02,5.697095994643034622e+00,3.245690277217770614e+01,5.408361698445646937e+01
2.026640680189162325e-01,4.107272446597590859e-02,4.847926810852083435e+00,2.350239436337845333e+01,8.221190912437180032e+00
1.346253760259791044e+01,1.812399187013626829e+02,9.749959905928653470e+00,9.506171816721628431e+01,5.319724702299420471e+01
1.446726310376959646e+01,2.093017017136930917e+02,8.389749120697407747e+00,7.038789030824293036e+01,5.136396946397429986e+01
1.351569351677114028e+01,1.826739712392894432e+02,7.540918217100280430e+00,5.686544755699487297e+01,4.622909684960735177e+01
6.042089853433698643e+00,3.650684979696645627e+01,8.752620712606860920e+00,7.660836933875462762e+01,3.108335523685710911e+01
1.348837955069260452e+01,1.819363829035424374e+02,5.148601133203867253e-01,2.650809362882814435e-01,3.318530542292236163e+01
1.610368963677516874e+01,2.593288199175799491e+02,5.945830284179817404e+00,3.535289776826984820e+01,4.932170396013696489e+01
9.827251688157893739e+00,9.657487574240217043e+01,7.446864629328542318e-01,5.545579280754452389e-01,2.366052119874080617e+01
1.894381521419750669e+01,3.588681348696609348e+02,4.144645006426879164e+00,1.717808222929926387e+01,5.384045180675037301e+01
1.821921964183915676e+01,3.319399643575777077e+02,9.323035607165042649e+00,8.691899293246726188e+01,6.545696222513348062e+01
1.702272818613915462e+01,2.897732748991764424e+02,6.850800073407197210e+00,4.693346164579605784e+01,5.424112087892727629e+01
6.091643577697228196e+00,3.710812147769988911e+01,7.700064914524402226e+00,5.929099968788968766e+01,2.789791672891207241e+01
1.583183535236755901e+01,2.506470106244752287e+02,7.217772504316943838e-01,5.209623992407368398e-01,3.986368392088596124e+01
1.101108804658127838e+01,1.212440599695651144e+02,5.290422064658848456e+00,2.798856562222919209e+01,3.382300855481605595e+01
1.361465798645053837e+01,1.853589120880214409e+02,9.102795671040860626e+00,8.286088902872023709e+01,5.138214110966926285e+01
5.379445184470108998e+00,2.893843049271864487e+01,1.515505247491966134e-01,2.296756155175685640e-02,1.256903483853793091e+01
1.514830845902117140e+01,2.294712491696523671e+02,1.105530546141553216e-01,1.222197788452040849e-02,3.746082932885921934e+01
4.862969595473116691e+00,2.364847328649596747e+01,5.268039873533828299e+00,2.775224410914231399e+01,1.884341227831824028e+01
2.850762384273948236e+00,8.126846171591285639e+00,5.531914205488122072e+00,3.060207477688128108e+01,1.509558486181837544e+01
2.877111836289201197e+00,8.277772518515419620e+00,6.116769363408120164e+00,3.741486744512818063e+01,1.649322230885127993e+01
1.089891263918858755e+01,1.187862967166647366e+02,2.494843450045574063e+00,6.224243840235303082e+00,2.840236015241161027e+01
1.613327755418061926e+01,2.602826446402281704e+02,2.623934051843597182e+00,6.885029908424357359e+00,4.299264401398241375e+01
4.343852204553034113e+00,1.886905197500025366e+01,8.957908797672797796e-01,8.024413002742371015e-01,1.082630678953501935e+01
1.606127735533996059e+01,2.579646302851562041e+02,6.107778626415805157e+00,3.730495974930173730e+01,4.951660821186389683e+01
8.122304072766944216e+00,6.597182345048648244e+01,4.752103028105281179e-01,2.258248318972738145e-01,1.923774911055917869e+01
5.491590656664091519e-01,3.015756794036034694e-01,6.829350823597527764e+00,4.664003267177223222e+01,1.360875194676462208e+01
6.259948931803124950e+00,3.918696062878308339e+01,5.534472329299099158e+00,3.063038396377739758e+01,2.254981937425512584e+01
1.741831615309614723e+00,3.033977376092101608e+00,3.523307389138057300e+00,1.241369495835483328e+01,8.767411532087947990e+00
9.259055793283188507e-01,8.573011418313097876e-01,1.728127348929228146e+00,2.986424134117162232e+00,4.528433768160573969e+00
1.542861125025083879e+01,2.380420451113667468e+02,2.981545525146050757e+00,8.889613718518440066e+00,4.155124980189233241e+01
1.586380685974176430e+01,2.516603680831898657e+02,9.438599635382269426e+00,8.908716307703831205e+01,5.881631260339606371e+01
2.967593650253266269e+00,8.806612073023504905e+00,9.990626926601697821e-01,9.981262638653888297e-01,8.036233559056805476e+00
1.197619954167592127e+01,1.434293554620385578e+02,2.928893675704020705e+00,8.578418163579009104e+00,3.176605969561090603e+01
9.415712049477649614e+00,8.865563339867860293e+01,2.384261750534844015e+00,5.684704095063478846e+00,2.440015673891683790e+01
8.872897467940415339e+00,7.872830947658343348e+01,5.068129160417815804e+00,2.568593318667739567e+01,2.780750475574113878e+01
1.293407064386640037e+01,1.672901834205266027e+02,4.354385594291219519e+00,1.896067390377089623e+01,3.685426281779995605e+01
1.240425467192540587e+01,1.538655339659832464e+02,6.313771386457228019e+00,3.986370912044602477e+01,3.975637426249487305e+01
9.679871254700245231e-01,9.369990750757209996e-01,5.244836929051688301e+00,2.750831441234434394e+01,1.053748279660310949e+01
3.286440503410599234e+00,1.080069118245771342e+01,1.613438850599048235e+00,2.603184924622377938e+00,9.219421937070602979e+00
1.428710123986040514e+01,2.041212618380207289e+02,4.489755231230521559e+00,2.015790203636183264e+01,4.083856052400302161e+01
6.790244225133954536e+00,4.610741663696502002e+01,3.057087123558646091e+00,9.345781681028077159e+00,1.916357907713506137e+01
6.404135908784855502e+00,4.101295673818762566e+01,6.198993432318319563e+00,3.842751957392565743e+01,2.443486568922323343e+01
1.668425839226039820e+00,2.783644780997115209e+00,3.927857904381781839e+00,1.542806771701444291e+01,9.320460308962642770e+00
3.924191265538321538e+00,1.539927708852725274e+01,2.823809780832984284e+00,7.973901678328026321e+00,1.227286269742763380e+01
7.345409293849114007e+00,5.395503769416494322e+01,5.906436859455209465e+00,3.488599637473112125e+01,2.610574467418513223e+01
1.839596165287622398e+01,3.384114051340925471e+02,1.210481025302549973e+00,1.465264312617512665e+00,4.799716382576560392e+01
7.131095866712287012e+00,5.085252826024106554e+01,1.900187590849022889e-01,3.610712880416613868e-02,1.657793726062999440e+01
1.315748373790409609e+01,1.731193783132107455e+02,6.043824865153013537e-01,3.652781900064184240e-01,3.235002654137230849e+01
1.802025630941921364e+01,3.247296374571629940e+02,1.740939542183486122e+00,3.030870489538046275e+00,4.734822340589593637e+01
5.939392049308245269e+00,3.527637791538599998e+01,9.868873293405910019e+00,9.739466008130041530e+01,3.460385976998435353e+01
1.302397236100916622e+01,1.696238560603306667e+02,9.862221044982910634e-01,9.726340394010380974e-01,3.230634479807216763e+01
5.471730167729096372e+00,2.993983102843668576e+01,1.071979037195112117e+00,1.149139056185759511e+00,1.349733368052737958e+01
1.126041574811511481e+01,1.267969628203988748e+02,8.853886772196835508e+00,7.839131097488210287e+01,4.407793984987150537e+01
7.638496128425746434e+00,5.834662310397511931e+01,5.556113578301091760e-01,3.087039809498176024e-01,1.809419299939516534e+01
8.495879480982337917e-01,7.217996815537671695e-01,5.273162092978478377e-01,2.780623845882516654e-01,3.213906130344788448e+00
1.426914310628030336e+01,2.036084449875067151e+02,5.662227290054890894e+00,3.206081788424235413e+01,4.328458495858266986e+01
2.903732792678552777e+00,8.431664131276786378e+00,8.890697405382107732e+00,7.904450035406814834e+01,2.457173667113955418e+01
2.444087722952170694e+00,5.973564797485527045e+00,9.126410558603375023e+00,8.329136968418717402e+01,2.422602384346464177e+01
1.569798233621041206e+01,2.464266494279740982e+02,5.468722533875357783e+00,2.990692615251611386e+01,4.703691748952174834e+01
6.209464652944927110e+00,3.855745127617246482e+01,9.878984880092383847e+00,9.759434226109392796e+01,3.513692720659852853e+01
5.919796672749066957e+00,3.504399264669092418e+01,6.692611150992944236e-01,4.479104401839510419e-01,1.424710735384122451e+01
2.625410667981702417e+00,6.892781175552128659e+00,6.996889191944058339e+00,4.895645836434357534e+01,1.820396466701127736e+01
3.379552422239182619e+00,1.142137457466272643e+01,7.098101692372623894e+00,5.038304763526311092e+01,2.008482443168374587e+01
8.151961157501686372e+00,6.645447071341622802e+01,9.017269269731142955e+00,8.131114508283762632e+01,3.687890862411162374e+01
7.793229321639765672e+00,6.073442325966580313e+01,5.339447191043622531e-01,2.850969630594363258e-01,1.842145181373197715e+01
1.834934606221266051e+01,3.366985009108392433e+02,9.389782013733668720e+00,8.816800626543630415e+01,6.608834837333269263e+01
8.588342278016840581e+00,7.375962308437149773e+01,3.345439071826120880e+00,1.119196258330081761e+01,2.385848526813711601e+01
5.494754996845692574e+00,3.019233247536070763e+01,7.494888127243921616e+00,5.617334803990189585e+01,2.584283293231728251e+01
3.297386593213553763e+00,1.087275834510448647e+01,7.587101855172535991e+00,5.756411456076254041e+01,2.122651511406802527e+01
1.987252190513594741e+01,3.949171268701080635e+02,3.159866706998934127e+00,9.984757606000288277e+00,5.505291183528473908e+01
1.151296347744464654e+01,1.325483280329743252e+02,8.324891713189177977e+00,6.930382203632584037e+01,4.308700354468057014e+01
1.953504479139659011e+01,3.816179750018710592e+02,6.227762719122114987e+00,3.878502848568727757e+01,6.016865672880478400e+01
4.889409726757776298e-02,2.390632747611355375e-03,5.951972103442717099e+00,3.542597192016032182e+01,1.033495973692605041e+01
1.754924959639375359e+01,3.079761613965263223e+02,7.292806914248787464e+00,5.318503268851492294e+01,5.709616280906607955e+01
9.807767880286956341e+00,9.619231079358849001e+01,6.289945336328903736e+00,3.956341233400572577e+01,3.305357025140463634e+01
9.489862886722031377e+00,9.005749760878420318e+01,6.248329282335280510e+00,3.904161882048852306e+01,3.202963978174811643e+01
1.975462039472904507e+01,3.902450269398447062e+02,6.602640097366988314e+00,4.359485625535835140e+01,6.195327643293608588e+01
3.751926631127109335e+00,1.407695344536081983e+01,3.609671497703299536e+00,1.302972832133158221e+01,1.310420211965164761e+01
6.357226431527374544e+00,4.041432790171027989e+01,8.098788668343818387e+00,6.559037789449423883e+01,2.977190123300749391e+01
1.021685581388307451e+00,1.043841427216763762e+00,9.199478214756371841e+00,8.463039942377707803e+01,2.164470523973302107e+01
1.639538206935548814e+01,2.688085532001434217e+02,5.990178976018495582e+00,3.588224416473399003e+01,5.020805286234433851e+01
9.487914020540877402e-01,9.002051246117616090e-01,5.604091404177978575e+00,3.140584046638150895e+01,1.128059125159848364e+01
1.084908224840895841e+01,1.177025856327423838e+02,9.975593417232108351e+00,9.951246402592457230e+01,4.701259536183140852e+01
1.305640439458123581e+01,1.704696957148402134e+02,1.839658202744676174e-02,3.384342302925771959e-04,3.153063341589322732e+01
2.581575602519812218e+00,6.664532591525531124e+00,1.436001348368798336e+00,2.062099872517006993e+00,7.634121918980103949e+00
7.049365857262070989e+00,4.969355898953221384e+01,9.585917887525374326e+00,9.188982174637892797e+01,3.619976299744404002e+01
1.889027354261797953e+01,3.568424345149328474e+02,8.688485888182242434e+00,7.548978702914196504e+01,6.530902287976726939e+01
5.716178107055618796e+00,3.267469215158195794e+01,5.274728968123351791e+00,2.782276568715963805e+01,2.082756880248350839e+01
1.791116042170515854e+01,3.208096676520573283e+02,1.877056381317442346e+00,3.523340658644531498e+00,4.731207922746531835e+01
1.694323870719558656e+01,2.870733378890107588e+02,1.377339482444681629e+00,1.897064049900983429e+00,4.377822418225695600e+01
8.294135758157787919e+00,6.879268797475165798e+01,4.465741300939940484e-01,1.994284536692075283e-01,1.961545959424999808e+01
2.606877676528240872e+00,6.795811220381279938e+00,9.300416286924944487e+00,8.649774311009876726e+01,2.532301547110620987e+01
1.905556347610705714e+01,3.631144993919452872e+02,8.803577725943301235e-01,7.750298077672502783e-01,4.962435186707640611e+01
1.797839765449555216e+01,3.232227822231711798e+02,2.217874458230894241e+00,4.918967112472982350e+00,4.782307480910971975e+01
5.294067508974665159e+00,2.802715078958121708e+01,6.799370457513768784e+00,4.623143861851099956e+01,2.345807679138225055e+01
2.619493451113592553e+00,6.861745940426999368e+00,3.972886756569415923e-01,1.578382918052465278e-01,6.748391781764476072e+00
9.726716153568169432e+00,9.460900713208395985e+01,3.125067222546331624e+00,9.766045145433443153e+00,2.633222624816091795e+01
1.506669239855041553e+01,2.270052198325368806e+02,9.765700496157890598e+00,9.536890618065847036e+01,5.763468387921248848e+01
1.509754024419012097e+01,2.279357214249403114e+02,5.711272957829947039e+00,3.261863879883963335e+01,4.581504632849655678e+01
8.407317474371374999e+00,7.068298711487027219e+01,5.370207547044569818e-01,2.883912909833445393e-01,2.004695610101350667e+01
1.375167669375080770e+01,1.891086118894491506e+02,7.260309189817636621e+00,5.271208953175042922e+01,4.606659348763072614e+01
1.571908026959475002e+01,2.470894845219629588e+02,1.871506546495620427e+00,3.502536753575963946e+00,4.074161923212549397e+01
1.393594409509958787e+01,1.942105378217410703e+02,8.473538372703796284e+00,7.180085255368369701e+01,5.024262050489989662e+01
1.351557267884174784e+01,1.826707048370535063e+02,3.611080567792402718e+00,1.303990286708790158e+01,3.720848978522162298e+01
1.217773616510489276e+01,1.482972581069036266e+02,9.211244499387816198e-02,8.484702522750230472e-03,2.930802685570175470e+01
3.746507732917809808e+00,1.403632019281294774e+01,8.678027165795731079e+00,7.530815549028868361e+01,2.569428855230550468e+01
5.906176210053706299e+00,3.488291742420436492e+01,2.531613706936011177e+00,6.409067961146291736e+00,1.631370371312445755e+01
1.080130498490745161e+01,1.166681893769865610e+02,2.099180340287909452e+00,4.406558101051262888e+00,2.762872349727923549e+01
1.085467882888527846e+01,1.178240524782502803e+02,2.431752279967373198e+00,5.913419151126517725e+00,2.817068186889730086e+01
1.087135836000626732e+01,1.181864325916781553e+02,8.684023634334398167e+00,7.541226648167841518e+01,4.264643229925964363e+01
1.857026140955451510e+01,3.448546088191896501e+02,3.072048913488578670e+00,9.437484526866356305e+00,5.089582494309095040e+01
9.943790882218511484e+00,9.887897710929200912e+01,4.748429538190798382e+00,2.254758307916288018e+01,2.977827932507706876e+01
2.240095386976181935e+00,5.018027342751969933e+00,4.032460452177213384e+00,1.626073729837325743e+01,1.061849523364354475e+01
9.333497198055795252e+00,8.711416994611538200e+01,5.378523298888343795e+00,2.892851287668475280e+01,2.956392495815735089e+01
1.867910377547692491e+01,3.489089178550362931e+02,5.706606401264161299e+00,3.256535661894910305e+01,5.645234674278378861e+01
1.633570267567565892e+01,2.668551819080768723e+02,8.702288879516129061e-01,7.572983174255007999e-01,4.155290712530144503e+01
4.378266463885591264e+00,1.916921722878523937e+01,9.106734126951515407e+00,8.293260645898338623e+01,2.849061999903601361e+01
1.074929644013332286e+01,1.155473739578629306e+02,8.215937339494676195e+00,6.750162636650286174e+01,4.085125254979101328e+01
1.904319666911293751e+01,3.626433393785140993e+02,9.024774763827361213e+00,8.144655953781520452e+01,6.696897172278937660e+01
3.295340485003661612e-01,1.085926891210416828e-01,8.173136121285264011e+00,6.680015405705792375e+01,1.698534774085010568e+01
1.089278080558771400e+01,1.186526736785801290e+02,4.377561852757203553e+00,1.916304777471508203e+01,3.153156920560987331e+01
8.813862682411000016e-01,7.768417538439722492e-01,8.242687148416781184e+00,6.794189142667516990e+01,1.836162793584313135e+01
3.178425762172465419e-01,1.010239032564161782e-01,4.233457893609814171e+00,1.792216573696724424e+01,7.160518339455371084e+00
2.734747677459363757e+00,7.478844859369384146e+00,7.622652840056888479e+00,5.810483632002734566e+01,2.020410913702700739e+01
7.454489475965049294e+00,5.556941334727367376e+01,7.988902056265310136e+00,6.382255606460010000e+01,3.195468638571291820e+01
1.555657444815366475e+01,2.420070085609474972e+02,6.848216719548956277e+00,4.689807223790986512e+01,5.005828180009653749e+01
1.762790817440822977e+01,3.107431466053685085e+02,2.607652154635951014e+00,6.799849759577517361e+00,4.740556088228444054e+01
5.895440980163506595e+00,3.475622435059124626e+01,1.573555894012418355e+00,2.476078151581221132e+00,1.498517666160313588e+01
9.849508619188207525e-01,9.701282003946278820e-01,2.535484171718445978e+00,6.428679985034774447e+00,5.724092671787676778e+00
8.348091836949221189e+00,6.969063731813822926e+01,5.360751644574072827e+00,2.873765819480362538e+01,2.716943010751326071e+01
1.144091272739494691e+01,1.308944840358676913e+02,9.367737738110633927e+00,8.775451033002214274e+01,4.634654708673160428e+01
1.879499441385041791e+01,3.532518150166683881e+02,8.697022512378318027e+00,7.563820058081526554e+01,6.504572004125580520e+01
8.119526957523673261e+00,6.592671801395363218e+01,6.412189644749571649e+00,4.111617604023363981e+01,2.913586752112635025e+01
5.636276883228927836e+00,3.176761710442079689e+01,7.371415158900873621e+00,5.433776144487359261e+01,2.587047090051730081e+01
8.693907523782133495e+00,7.558402803207559373e+01,9.114509593003107923e+00,8.307428512094567452e+01,3.842996033416213919e+01
1.981294214362389638e+01,3.925526763865879047e+02,1.188255868068356369e+00,1.411952007998883207e+00,5.222958311015772637e+01
1.342910300523720402e+01,1.803408075252709182e+02,2.095881442535382000e+00,4.392719021164193549e+00,3.460784883608123152e+01
1.548330343909842810e-01,2.397326853871972058e-02,9.446325299026658850e-01,8.923306165503109844e-01,2.245823871778942493e+00
