# feature1,feature2,output
6.819979968452003050e+01,1.976484901370797331e+01,7.631159656779428815e+02
1.699788034484358690e+01,1.375683488051980774e+01,4.396196484277751892e+02
1.507539172886874823e+01,2.869998659447124822e+01,5.787304697004038871e+02
2.101018746737264209e+01,6.608888003732448624e+01,7.812232796829338213e+02
4.639457522547073864e+01,5.829715473783827662e+01,9.736860332070905315e+02
7.726872897337732127e+01,6.043162211070096390e+01,9.581700698030157355e+02
9.168465001720226937e+00,6.343829668436558222e+01,6.352692968734226042e+02
3.780157548481505358e+01,4.079037867469070378e+00,4.913013577073119791e+02
4.347433695250224872e+01,7.132838944886714216e+01,9.436876861731929012e+02
1.587742306513631974e+01,3.587584511673096443e+01,6.446712738552978408e+02
7.065141414497686867e+01,3.769344474771918385e+01,9.142259344766971481e+02
7.718088854914682884e+01,5.155475748586202656e+01,9.485966728360090201e+02
3.126704300066939268e+01,1.847146230418117430e+00,4.087355132879733901e+02
9.328885451361398395e+01,8.296483584992600413e+01,7.702243642550367895e+02
8.979706737238950609e+01,8.309491724809801383e+01,8.003447739274735113e+02
3.733599079701259882e+01,6.163542979018465928e+00,5.205238165170550246e+02
6.909217988686302192e+01,5.287672460168677446e+01,9.813603069701536015e+02
3.755457708121115701e+01,4.617647334309624796e+01,9.024398513799669672e+02
7.930333889494187360e+01,8.565387587206953413e+01,8.552328488439329703e+02
4.217263650925961116e+01,8.650658514306725522e+01,8.566842961419633866e+02
2.072688145950609595e+01,8.635277934516192033e+01,6.857044580792234001e+02
1.384366511923697018e+01,7.748837928735444791e+01,6.576765766382440006e+02
3.895756694867174019e+01,8.814905194311552350e+01,8.265009057316609642e+02
3.613932165346550818e+01,2.627760075186986910e+01,7.602446260311011201e+02
8.340254058028462225e+01,1.005032514414987332e+01,5.724422170603285167e+02
4.456867163806563781e+01,4.189490358497268829e+01,9.205671724242542950e+02
3.196842410167245419e+01,1.027341493941662520e+01,5.421021861000671151e+02
3.081099302137317864e+01,3.442519589344470177e+01,7.884214442744336111e+02
4.282119324849744402e+01,3.181669186063558286e+01,8.469862857842524591e+02
6.376855597976136636e+01,3.566493071620308797e+01,9.148777626344842702e+02
3.204880107593076843e+01,7.866373496396206200e+00,5.082723098592845190e+02
4.968167602456043852e+01,4.895415018219740233e+00,5.583394080837937281e+02
8.400058610905921341e+01,3.045832409017903331e+01,7.964796541833890160e+02
6.662046672960222793e+01,2.848395587829635289e+01,8.543401095551782873e+02
4.848920862188044367e+01,4.645152403113139883e+01,9.556872154267863380e+02
2.477092301708763245e+01,1.659006008177654756e+00,3.472521524877237766e+02
5.552490165567690639e+01,8.805478478733125769e+01,8.866677171322163531e+02
4.200619610899912715e+01,3.149017770662183580e+01,8.403552069931489541e+02
6.103728715859217147e+01,6.977907577389082405e+01,9.865191510091876808e+02
5.842761563440961226e+01,1.145209312879074126e+01,6.684825653612520000e+02
3.294548762902744699e+01,4.039952089683692549e+01,8.432312458598329385e+02
2.504612111930932628e+01,6.401765003007486854e-01,3.331115785883590092e+02
9.304910967336599725e+00,2.408952701178158762e+01,4.576193431362733008e+02
3.279555729167815770e+01,3.772715314252297247e+01,8.263591812492446707e+02
4.840989737824521200e+01,5.008364640799345402e+00,5.561709657528302841e+02
2.719034367666156626e+01,5.934765685622689801e+00,4.379455285889265497e+02
8.086572339801527676e+01,2.836457846565004814e+01,7.982451294009242702e+02
3.216381674090643372e+01,7.238548680431846094e+01,8.696382358953285348e+02
6.349695228858402629e+01,7.505814016288429968e+01,9.665219136495119301e+02
1.735959714426755696e+01,9.060886100701000601e+01,6.128587394519798863e+02
8.178802875826926311e+01,1.630740158384907801e+01,6.650543886527697168e+02
9.325469488418092112e+01,5.268719031540329922e+01,8.371553993836245127e+02
4.601891339068270526e+01,8.098610668049097683e+01,9.107327176775606858e+02
2.701756465336890756e+01,5.766381380122631128e+00,4.337845337252607578e+02
1.343616850429341092e+01,1.638770946000050088e+01,4.280081661288176065e+02
7.177415511479388499e+01,2.409387262872568769e+01,7.994114262350460649e+02
5.242638124545786127e+01,3.848418021142401102e+01,9.269808808261649347e+02
9.745276504504820991e+01,5.264407869382207394e+01,7.953438807921594389e+02
7.715215027779845514e+01,7.770790763106944610e+01,9.146853887241582015e+02
3.443408402201978191e+01,6.588757986689783763e+01,9.033685547390624606e+02
6.319633746216213410e+01,8.955494660737404899e+01,8.758989789210454546e+02
3.504669164362601919e+01,2.749753789896047707e+01,7.641035920168947086e+02
2.147881988504159878e+01,6.020947706431617519e+01,7.915339038082930756e+02
9.902811763092665842e+01,4.379541456727822180e+01,7.491053217828167590e+02
3.442651893057292511e+01,3.056974626608607437e+01,7.864432206185464338e+02
9.243852884128816072e+01,9.698279687845752051e+01,6.599627926694654434e+02
8.422534550899948158e+01,8.394750536444101385e+01,8.370150573356239647e+02
6.307858626614666520e+01,6.643644300668711367e+01,9.929568367971793350e+02
4.916059124717294537e+01,2.802609671570299721e+00,5.237548567019897519e+02
6.110657085496583818e+01,9.457902703874808026e+01,8.318729774224418634e+02
5.113743203995905162e+01,2.022020345094757232e+01,7.666477432012823101e+02
3.153633005314501148e+01,5.008338222007940033e+01,8.724119541363621693e+02
3.499221102927842963e+01,2.257687505279220019e+01,7.153576425974760014e+02
2.865677820684786781e+01,4.483901244080540494e+01,8.297196952189316335e+02
3.641207213162886092e+01,1.969403545769571195e+01,6.935596617577547249e+02
3.678541266863770431e+01,3.916633146376772601e+01,8.633545132392629284e+02
4.692430451564538885e+01,8.399242018270449250e+01,8.951697305337588659e+02
9.607845678041093151e+01,2.252058886048292763e+01,6.197102613305127079e+02
1.577463336293720708e+01,5.227820612116668286e+01,7.168153223039450950e+02
7.951271917850154125e+01,4.691893247400796696e+01,9.225434055610168116e+02
8.912836985694544012e+01,2.027849159239053378e+01,6.590808250285458598e+02
3.195449040365786431e+01,5.210777624454919987e+01,8.808007610683157509e+02
4.911181607293357843e+01,5.780684548281601565e+01,9.827724002758794768e+02
2.241558470473079723e+01,8.696714882111680822e+01,6.993430390677535797e+02
9.601198763352059018e+00,2.143967535724662454e+01,4.340921636477592074e+02
8.757635163640219389e+01,3.037782422048838171e+01,7.698874532538841322e+02
6.806137736627707113e+01,6.687926115177521069e+01,9.843259129412136872e+02
6.139235035185053135e+01,3.030815400715081154e+00,5.436589932840256552e+02
2.754969492190110358e+01,1.991086450252225148e+01,6.262040893358185940e+02
3.235463409513234012e+01,9.872707873502987752e+01,6.818804176745484256e+02
3.995949393364151092e+01,3.485702540283220685e+01,8.548040311867631544e+02
5.000752563283378294e+01,4.873179264255826837e+01,9.682302910837814807e+02
8.389289548671040109e+01,3.804487559298035393e+01,8.521183979749599757e+02
7.965478007999553256e+01,3.014716545059963337e+01,8.205483992377596678e+02
5.919496877991992534e+00,1.777008484557918155e+00,1.125395958179059761e+02
7.591433875680108656e+01,8.184510577116593311e+01,8.974376701829254444e+02
4.785246694032174730e+01,6.801806246964925151e+01,9.703344719829210590e+02
5.878747113668802626e+01,9.729677114121038528e+01,8.043817600907373162e+02
3.230112974067864684e+01,8.971492932011538812e+01,7.681619626663193685e+02
9.560808810482170372e+01,7.650185650613362043e+01,7.836173733491490339e+02
2.969554558262110788e+00,4.334072995146775753e+01,5.039405180560911504e+02
7.651311780039732469e+01,1.751455829040163792e+01,7.080744656561768124e+02
4.440845127408628201e+01,4.194523667491436925e+01,9.201243489747065496e+02
3.948946479293138623e+01,4.241439245525276647e+01,8.975134560333103764e+02
9.390529893695608976e+00,6.516257127562543872e+01,6.363510662033171457e+02
3.256005348680059086e+01,3.425473317853432320e+01,8.011137686080173808e+02
4.655679952085366580e+01,1.396944354374655184e+01,6.768935631815604665e+02
1.568587418084600493e+01,3.845020578266311873e+01,6.588172475270240511e+02
9.510373926479333306e+01,4.618974665641293598e+01,8.000980685107521140e+02
6.428215923296828294e+01,9.350708609060899335e+01,8.397262419184497730e+02
5.020136641362612551e+01,1.573871525360853774e+01,7.112540746792802793e+02
1.018614664012206283e+01,3.997400773627129666e+01,5.949580636231972903e+02
8.335401470401045287e+01,7.796359588767614923e+01,8.780931883501830271e+02
4.148492863802199793e+01,2.624499297755844651e+01,7.917752188632905472e+02
5.896905180521746814e+01,8.074038102010550944e+00,6.209742930047434584e+02
7.054562447735811759e+01,6.006050665957480561e+01,9.844799905617876448e+02
6.334755416084097135e+01,5.952469983364790096e+01,9.985051629173937044e+02
9.324892937221075329e+01,4.402362433919851981e+01,8.088491946733005307e+02
2.600231601111143576e+01,3.486181183113900062e+01,7.488258261940936791e+02
4.415680018585566025e+00,7.426799226836010348e+01,5.372262548570590752e+02
5.472817410608386979e+01,1.622508075423817431e+01,7.268615151113439197e+02
9.551910858188173847e+01,7.956460225318511448e+01,7.689805328550438617e+02
8.646870618668093300e+01,1.077090133113809500e+01,5.609940685887669360e+02
7.487093908379054596e+01,5.746828168204108067e+01,9.681273481133140422e+02
7.222263332811030523e+01,5.742580736329971813e+01,9.781822192778059843e+02
2.387574443632447441e+01,7.992777022490436423e+01,7.608707174920616580e+02
9.123989896632231478e+01,4.892645741306099438e+01,8.457009673921695594e+02
4.897098002120532101e+01,5.209375460163595761e+01,9.742284855777813846e+02
1.862878526847570981e+01,9.757318196442361113e+01,5.611030226516812718e+02
4.766165711950627326e+01,4.782633701526667380e+01,9.578836852597912639e+02
7.224808936695358952e+00,4.309739826844766242e+01,5.684686578169196309e+02
5.821317133045559444e+01,8.483495415182540356e+00,6.266283062399176060e+02
2.234874480241860795e+01,8.858402907614092214e+01,6.860113086864596426e+02
3.822011808469760741e+00,3.110169929849957526e+01,4.391325397555626751e+02
1.023862959260125649e+01,2.546748903937359287e+01,4.844471347943539286e+02
8.170889336719338303e+01,6.025709260929833277e+01,9.338609402101322985e+02
7.886389354819223207e-01,6.767599410041904662e+01,4.990345836880582624e+02
7.834118466831093031e+01,3.166235538329575938e+00,4.988139529357046058e+02
6.625011768163271597e+01,5.113669719282665227e+00,5.711878320355535834e+02
4.108512115544006349e+01,7.563706582303242953e+01,9.154550558681853545e+02
5.517090091427930076e+01,6.283920467896123796e+01,9.957011282988065659e+02
1.437804143531906664e+00,7.756871668452528468e+01,4.746780050856783646e+02
7.635608234261580662e+01,7.503928382622449078e+01,9.307181475631098237e+02
2.817796821270486163e+01,8.105819043666340917e+01,7.954465019397791821e+02
5.968415687078623222e+01,4.288677710096426665e+01,9.589337436168041222e+02
7.569260944824551807e+00,8.319760277599829124e+01,5.380809986419036477e+02
6.741968290638722294e+01,5.571934948839400192e+01,9.897984658549497681e+02
5.093111841494613046e+00,4.177757023271693981e+01,5.296879565822212044e+02
3.127855433843196309e+00,8.510054699164626868e+00,1.728338381428754928e+02
3.541978419363496045e+01,9.809103003000893750e+01,7.112485886471607728e+02
3.437761315485838765e+01,6.723559578453482288e+01,9.004757370592093366e+02
5.579273829156149134e+01,2.126202747022822948e+01,7.866978002503838070e+02
7.429262289750798232e+01,4.787822460376639810e+01,9.507456059203221912e+02
5.858032944046900070e+01,3.527786127014246631e+01,9.139216849819484878e+02
6.742237314223874023e+01,2.111404141022408254e+01,7.798276112510881148e+02
9.260948975419069029e+00,8.950778401720160105e+01,5.158658243193126509e+02
9.641132833414435055e+00,2.945113968190475973e+01,5.124800887651302901e+02
4.241635363413065463e+00,1.669002726681265614e+01,2.994637752402271644e+02
2.693787954393118866e+01,6.768630771622642328e+01,8.381630317858729313e+02
1.464020880321088569e+01,8.010749347030417766e+01,6.540823172695246512e+02
6.704929863555548764e+01,5.518820567705285285e+00,5.759220772089424827e+02
6.256038675861216092e+01,1.910163132381009632e+01,7.640818757228745426e+02
4.388272320026648288e+01,9.736443224342190206e+01,7.673659847350534164e+02
2.821652775739142882e+01,3.123595434250540137e+01,7.418276478719768647e+02
3.864870248716319168e+01,3.677720680017605304e+01,8.602316967392343940e+02
2.675375202855178003e+01,3.465013658081868186e+01,7.544260153501372770e+02
4.539107137169322925e+01,9.381543095774287622e+01,8.093877746377687572e+02
7.957356496877837060e+01,2.832190718763489912e+01,8.052101203989857368e+02
7.160719696183478788e+01,7.247798542515237585e+00,5.900298861010013525e+02
6.546976100831788870e+01,8.949572082328069200e+01,8.736213160286483799e+02
7.638278210752194752e+01,9.203585368221422414e+01,8.181322905732636173e+02
9.361847024228062253e+01,9.084772202158141852e+00,4.768747395350347915e+02
4.029915502766522195e+01,9.050886301046865867e+01,8.147276089396573298e+02
9.547217613563471161e+01,5.266166358030673678e+01,8.156816565008994075e+02
6.976859551205099308e+01,4.350309145997928084e+01,9.484465006536527198e+02
1.343321073131727950e+01,1.231876610130498939e+01,3.757564812383668595e+02
6.453132319809114392e+01,1.035191205718810625e+00,5.085257320755117689e+02
1.066176787968043982e+01,2.651029890652046817e+01,5.003115476674277033e+02
6.550995625850842430e+01,5.587796582250547317e+01,9.934564808409000989e+02
9.987668846626351637e+01,1.022834782969822598e+01,4.284094106829538759e+02
3.636221140795979778e+01,3.467996205683315480e+01,8.314631427758366726e+02
5.679475786131316539e+00,8.292787602955765180e+01,5.114739042411559353e+02
8.846394673218243554e+01,2.284704195469846510e+01,6.922134727990834335e+02
1.441560025820332047e+00,8.611529223738664029e+01,4.222625482870495830e+02
3.241160448068583122e+01,8.104567775417818609e+01,8.308740979426287367e+02
7.600434578047506307e+01,5.158326515893291031e+01,9.541521787271304902e+02
7.255445265495519891e+01,5.755107302976788475e+01,9.771150590503777948e+02
1.231860529682060612e+00,1.018731377893389300e+01,1.658983177453028759e+02
4.747185625162698841e+01,4.236619768191908264e+01,9.343440081502459407e+02
5.886423359804931010e+01,3.241094344457653165e+01,8.929438524309338163e+02
3.680962977568157157e+01,1.481621052132464555e+01,6.375602202321200593e+02
2.429256204126870600e+01,4.608671517830909004e+00,3.896359936069133028e+02
5.635728866581413143e+00,7.885333005334642564e+01,5.347341830029387211e+02
6.668525196190651627e+01,2.762532574431919574e+00,5.333429022347187356e+02
6.484214890674803655e+01,2.962614769938055659e+01,8.671413669242650712e+02
2.986924673078193848e+01,5.008205307315146371e+01,8.586782547184318446e+02
8.620581802881038413e+01,3.146018438538094131e+01,7.890965124003269011e+02
3.403881604322737076e+01,5.555662793805772282e+01,9.026029372687794421e+02
6.098634292384323885e+01,4.221056591019024751e+01,9.554936217836138894e+02
5.718415596359071884e+01,3.134875674198411843e+01,8.836140492604076826e+02
6.566904625394995776e+01,6.582248894051600629e+00,5.945175724934783830e+02
5.060639093069072203e+01,1.408350597047401997e+01,6.913665016847049856e+02
7.315278002509097632e+01,7.740786258381375262e+01,9.332021213816672116e+02
2.716345690575055016e+01,7.291661916969485446e+01,8.251059341785045262e+02
1.642061083334723648e+01,9.787270180745467485e+01,5.315599990866803637e+02
5.448033286228760375e+01,5.990530998447489708e+01,9.958284165198701885e+02
6.192950965163974786e+01,6.660130044423251405e+00,5.996802094187419243e+02
5.790996061640994697e+01,9.838869100983352212e+01,7.923583259556581879e+02
7.589584176127812043e+01,2.888393252066553529e+01,8.285060657113142497e+02
6.851612106666030400e+01,1.883212102841599389e+01,7.517005886525212190e+02
3.788479654337658786e+01,6.182594447349514155e+01,9.308987918557170360e+02
2.894408083122934627e+00,7.842730871212390298e+01,4.940155010448286248e+02
5.927975638169669992e+01,1.000849316189697014e+01,6.487625260266514715e+02
7.130451605597806974e+01,9.763297329300894489e+01,7.830852817882044974e+02
1.441599058429625657e+01,1.820831222184432363e+01,4.625539319893095467e+02
5.537158431175436135e+01,9.781627143496992005e+01,7.960925749656020116e+02
9.972649356387795194e+01,9.669080983469980239e+00,4.222208981568670652e+02
4.661651889528871351e+01,4.203783851083768042e+01,9.295859042119383275e+02
1.542763291390172320e+01,8.592120481760923667e+01,6.264228428414506880e+02
3.727558755537518920e+00,4.716730437884749705e+01,5.318747067510842044e+02
2.881550852670360285e+01,4.070650053578305005e+01,8.111015378554894824e+02
4.478987489067066008e+00,5.605829226766901741e+01,5.646453077268270135e+02
8.954884824703594859e+01,4.452105706579791189e+01,8.437082045356780782e+02
5.012130633238947297e+01,4.152535017504018811e+01,9.384207768833924774e+02
7.512634138402167139e+01,2.277982389693294962e+01,7.732300376826933643e+02
5.770050703201052045e+01,6.786551998624776161e+01,9.906729625804672423e+02
2.502905056826920660e+00,3.772213204403536935e+01,4.656782291805056957e+02
7.885506324308451553e+01,7.012724896473754654e+01,9.357258078844001830e+02
2.631667052189721190e+01,7.005927632512525349e+01,8.264162037178839455e+02
2.022821953448317167e+00,1.217352272625586984e+01,2.061363628594000375e+02
6.572171417657689574e+01,7.105614994990990851e+01,9.783287891140804504e+02
2.672372476856597245e+01,6.824888335801439609e+01,8.349060924059240278e+02
7.071567478228001846e+01,5.752634630202543065e+01,9.831122461732645661e+02
6.839549047074540056e+01,1.058125524847138799e+01,6.469314598458879573e+02
3.257572502423449379e+01,7.150776191754624733e+01,8.757854077248476869e+02
8.939239781553925468e+01,1.112543901411605596e+01,5.429268067447140993e+02
2.113086856487718279e+01,5.565342776058182750e+01,7.850995808797105155e+02
2.775508697964701454e+00,1.041895734665711970e+01,1.943017556374603316e+02
5.006510999137000795e+01,6.208261710010594214e+01,9.856289883268060521e+02
2.997140623159234707e+01,2.452001232462263047e+01,6.964291821862420875e+02
8.900681853416894285e+01,6.903894401829455774e+01,8.703628637492601001e+02
6.092946572018935569e+01,1.245484189428083255e+01,6.822524641244955319e+02
2.028729866293366157e+01,2.774324190706021298e+01,6.321868155774257048e+02
9.771386087655351105e+01,9.692791247999969073e+01,6.085155283514703797e+02
3.675916174506655665e+01,2.821451678064547153e+01,7.821827923718518605e+02
8.535240056013107335e+01,3.007694815168859837e+00,4.532180466108309247e+02
6.382939093032767630e+01,6.225480021869859115e+01,9.973362330443293331e+02
5.669504365098162424e+01,2.775036893087964174e+01,8.523905895515548536e+02
4.485808139375738790e+01,2.923902332335762821e+01,8.348834884748484910e+02
1.926198298075096815e+01,6.845095949714105643e+01,7.568048018793247138e+02
9.780914696692902055e+01,8.869596183023443814e+01,6.834354240122281681e+02
5.104923961128081800e+01,8.799982529476497461e+01,8.786546420562633557e+02
7.693964797678331635e+00,9.296083901163987306e+00,2.541956180720295890e+02
5.262229767174192574e+01,3.074848072858717885e+01,8.721923940292498401e+02
4.697393690006141753e+01,6.664667763960241587e+01,9.700526863940190196e+02
3.660796351339398313e+01,5.516556038354492486e+00,5.059603348430611049e+02
4.064593646838748953e+01,7.850213243607332458e+01,8.993445054993314898e+02
6.888445489309513903e+01,5.463535200232705336e+01,9.849720671588416963e+02
6.783282520498291035e+01,5.511512516137060658e+01,9.881343263322161192e+02
8.272492300859195780e+01,4.419912716456837387e+01,8.924316996856387050e+02
2.982868685703499168e+01,6.653355561317248146e+01,8.661605257730591347e+02
2.119414935558527890e+00,3.280788847875852809e+01,4.252882536505731537e+02
6.500444338890731899e+01,9.020475046845351130e+01,8.683566213693470672e+02
7.387366748010741446e+01,2.158001249837204938e+01,7.655799542454217317e+02
5.114544679929401383e+01,5.573415171331445350e+01,9.865340099491570527e+02
1.267918704995063539e+00,1.755663629836337236e+01,2.620545086658727314e+02
9.592036498024597790e+01,7.629639970525199999e+01,7.814249356708332925e+02
6.375586228991843996e+01,9.553508414365997226e+01,8.206402406460367729e+02
3.759698539865581068e+01,6.350045472346504738e+01,9.278441841911063648e+02
2.074459638799427452e+01,8.231250924778615286e+01,7.135367099159680038e+02
7.129462016459827112e+01,8.625780619953492590e+01,8.852700922190384745e+02
5.366262979277696132e+01,6.242942819861723081e+01,9.936372953158972905e+02
2.957866040669567909e+01,7.737220802879825499e+01,8.276115417917751529e+02
1.544491585343434892e+01,5.799013417165653550e+01,7.205139855699554801e+02
5.530104679310547766e+01,4.374056764097885264e+01,9.598491797039846460e+02
7.633583149210926422e+01,9.939277505696510673e+01,7.444855103566385424e+02
1.988844777464571223e+00,4.385321411264882130e+01,4.904455303270537456e+02
5.090290272112469694e+01,6.532643806457141977e+01,9.844920413792261797e+02
6.350557910569943942e+01,4.877935080113391564e+01,9.806879788607628825e+02
8.676244965241617990e+01,2.510325289869007648e+01,7.282704770642149015e+02
2.717184136846406695e-01,4.364977812516324107e-01,0.000000000000000000e+00
4.868101956045020273e+01,3.590612738004961280e+00,5.348443443009788325e+02
2.027738210121568940e+01,1.955352487704964304e+01,5.483849752654072063e+02
1.863726848723888807e+01,6.158213480826647412e+01,7.592822893299124871e+02
9.357921327704301007e+01,3.092156474811710254e+01,7.227736194203130253e+02
9.288323048344176414e+01,7.179704481697439178e+01,8.285637406443639748e+02
2.507768348995477226e+01,4.749455808516424327e+01,8.067101231867854949e+02
5.363706098945419853e+01,5.716723163101379157e+01,9.932933226721931987e+02
9.682532214941285531e+01,7.742258165091109845e+01,7.668342109800170192e+02
3.115754148471894069e+01,5.956489553731157827e+01,8.831566707027454868e+02
7.727658283735129885e+01,7.868617901271592530e+01,9.090788874653986795e+02
4.309855663099645540e+01,8.032096894804487874e+01,9.019178642515132651e+02
3.101030127158625049e+01,6.897882986775054803e+01,8.706546646791083504e+02
7.382966732210040561e+01,9.823494848598987517e+01,7.677449897815870372e+02
8.006923104592853235e+01,9.839431439743147223e+01,7.362983646616733040e+02
7.104758556965207106e+01,3.596330408215596464e+01,9.017476015776701388e+02
4.954371642944545329e+01,6.171958836045200769e+01,9.843286100877199942e+02
4.409841411306248915e+01,3.926180767554329520e+01,9.041200644544433089e+02
3.117094762372353145e+01,7.548355553655527217e+01,8.495944177234467816e+02
8.226882211395894728e+01,1.504224637529250064e+00,4.494526127402085649e+02
6.319798654141533945e+01,5.601127549335503630e+01,9.964382502055445912e+02
8.680175829948466060e+01,3.132780831537385069e+01,7.835918455131075007e+02
5.084087798914156053e+01,7.035142221324923639e+01,9.732595520058986267e+02
5.901642557671267042e+01,4.413047281667226152e+00,5.656633944353053494e+02
3.410600350574654271e+01,3.504616455151305132e+01,8.183429190950511156e+02
6.747811659695261710e+01,7.121396108215503773e+01,9.745760649543041154e+02
2.773884819063723484e+01,3.511996852641533451e+01,7.668135236811449431e+02
5.175645487756774799e+01,3.314179433356060400e+01,8.891665931430853789e+02
8.078090827273071284e+01,6.766827349731673991e+00,5.411022101998569269e+02
6.503348324826693272e+01,1.796765434825897678e+00,5.203929496717387337e+02
6.470824245795823515e+01,8.601375433629453937e+01,9.018781712993626343e+02
6.536356388965499775e+01,3.892094675086453748e+01,9.336146600462021752e+02
3.172603307943223783e+01,3.682019238330093458e+01,8.122247319472678555e+02
8.563823103761650657e+01,1.294309620612679268e+01,5.964745855911509125e+02
2.042620387459696119e+01,8.347073256241098704e+01,7.025554674399529631e+02
4.916008687078712569e+01,1.497852868747107102e+01,6.986934896600249658e+02
6.575366814188993203e+01,4.509263370462215192e+01,9.642226587065637204e+02
8.898392780654894807e+00,1.951594839335326625e+01,4.026921387781726480e+02
5.317579684594333855e+01,1.584578730080405862e+01,7.195344111713966413e+02
2.972659224638759667e+01,5.543497584634520337e+01,8.683640346931829299e+02
9.392201236514614493e+01,9.369563283040352530e+01,6.787817081265241086e+02
1.369347187050533599e+01,2.718199888439363221e+01,5.473290975946582648e+02
7.458563076928179214e+01,2.905750985176786116e+01,8.356336575150372710e+02
6.411150873577484788e+01,1.576308017777028336e+00,5.179641259054642433e+02
6.889251519072135466e+01,6.099578719190457576e+00,5.806391157577862714e+02
7.963672612467041745e+01,8.379320568240719069e+01,8.663401363606054701e+02
5.030525261795118297e+01,8.690286290108947753e+01,8.851701091051962749e+02
9.716417641987477793e+01,6.993795358654396921e+01,7.920942071418937758e+02
9.850987568739003564e+01,5.671893736119287865e+01,7.901493054260226927e+02
5.509619764991428070e+01,7.504385172106660207e+01,9.649211656802249308e+02
2.085300250570692882e+01,1.525146402182100402e+01,5.032495472159808969e+02
3.211776875931438013e-01,1.687963954142127676e+01,2.381552510733421855e+02
4.801181245383342144e+01,4.853436532388011315e+00,5.524532436509371109e+02
1.433155559058488748e+01,5.146144492134921933e+01,6.967148293666399468e+02
4.710764730019673152e+01,8.116190151113679008e+01,9.138037247565271173e+02
4.534981759954070668e+01,2.965459109951885708e+01,8.405119661304936471e+02
7.756952486261185697e+01,5.474107607113904805e+01,9.528359934646476859e+02
7.302795140915480943e+01,4.572994059163590919e+01,9.476328554315973633e+02
9.729067172472922209e+01,4.091102000127766303e+01,7.534344075087707324e+02
7.111662344174486350e+01,4.028224075276103378e+01,9.280942235019992950e+02
2.456256872813108316e+01,7.652636036392425467e+01,7.852078033467556679e+02
8.957453002859431024e+01,8.701183684321274825e+01,7.746153188054180418e+02
7.285747369560721154e+01,2.178058801353503071e+01,7.715587465539146024e+02
7.615637272187726126e+01,6.525494084915341375e+01,9.595408675641094760e+02
3.905758178482054177e+01,9.329203110699580748e+00,5.775774312485481232e+02
3.376897715454718618e+00,7.946739530084303738e+01,4.961884131095692396e+02
1.217698278749590557e+01,1.520462496066317115e+01,3.966011951067847576e+02
9.807673035339622913e+01,8.887471537846988667e+01,6.791347924928581961e+02
4.973337208450345770e+00,6.850975382010160786e+01,5.643319134190074919e+02
2.260536229025500532e+01,9.878947481808197040e+01,5.920735338443904539e+02
3.195596598758805129e+01,6.846001366797933940e+01,8.795073610105306443e+02
4.735871843217931598e+01,3.893886277955858333e+01,9.153028267204491613e+02
2.185489397821245205e+01,6.742803729152986136e+01,7.878372670576850396e+02
4.673930489234974317e+01,7.748466090361934278e+01,9.324248195331682609e+02
7.462908510872735235e+01,5.556121563128356655e+01,9.672617177761580933e+02
1.677895395139544732e+01,1.081259099642428723e+00,2.496037971460790175e+02
2.629307658530625247e+01,4.963012957178255391e+01,8.253008485087910913e+02
1.270582221011891022e+01,3.223570603691106129e+01,5.773693016724710105e+02
7.257859486680501959e+01,3.625615507534057969e+01,8.986301117872911846e+02
2.128714053893280322e+01,5.592912472373344457e+01,7.871298842589709466e+02
2.071301677337855551e+01,8.510185413860583026e+00,4.105162702585053580e+02
5.117169715246561168e+01,6.319169521221010655e+01,9.877252035220830066e+02
6.501696719597008212e+01,9.167502898151718682e+01,8.555509070138112975e+02
4.291214500144447896e+01,8.249003245223495639e+01,8.879750656239365298e+02
7.011281912982020970e+01,8.918151237098396678e+01,8.660432594194630838e+02
6.843084257501294587e+01,1.791275936591234341e+01,7.411451665955095223e+02
4.090153904612338920e+01,6.576490035995796291e+01,9.441718619709774885e+02
1.617966038603631063e+01,6.886713015060385601e+01,7.191571646689319550e+02
9.122916154096904506e+01,9.968675081798480164e+01,6.416461655320875934e+02
8.472034061755987011e+01,1.215301995901648624e+01,5.924324562561733956e+02
9.185031802804006418e+01,2.668551090672299786e+00,3.955229447187574578e+02
7.050447838134013523e+01,8.102326159546534257e+01,9.224786001602848273e+02
4.796393114746222430e+00,5.060365464685310144e+01,5.593589590745709756e+02
2.269517809345167336e+01,7.037918670933144938e+01,7.893619877805314218e+02
8.357581945226316122e+01,5.915588594390847987e+01,9.218868216474838846e+02
8.470246254162333344e+01,8.359625086230956015e+01,8.360811407487664155e+02
1.465319334404806639e+01,9.011206418211602909e+01,5.836278026812863118e+02
6.602035742584048705e+01,8.858006403781548954e+01,8.802066264588435160e+02
3.497822647753407921e+01,2.483817430564462114e+01,7.383300343903940757e+02
6.855362561472023231e+01,7.671674747414868989e+00,6.049436428975946001e+02
8.438444162084880418e+01,6.124204040182923592e+01,9.163190417879119423e+02
9.244436763036306104e+01,9.471824684705849506e+01,6.827320930072602323e+02
5.817712018074639957e+01,8.749575328038151412e+00,6.304534735274635295e+02
3.143124443195608464e+01,3.266724656197650400e+00,4.329816788667263836e+02
8.633455409749912235e+01,6.433392758283025614e+01,8.999934652497638581e+02
5.828217999180306919e+00,7.079429705007616747e+01,5.712545141650496134e+02
4.987556714513179656e+01,4.986139321476112940e+00,5.603007721725670081e+02
5.428343163428516505e+01,7.771847462833810027e+01,9.513911921222224919e+02
