,weight,prod_distance,time_delivery,target
3676,55.0,2135.0,14.0,666053.4079669729
3677,19.0,2028.0,6.0,540852.5047340296
3678,19.0,1772.0,9.0,565696.0333498312
3679,28.0,2680.0,6.0,612145.807679752
3680,73.0,2501.0,12.0,727370.5199192637
3681,55.0,1783.0,4.0,697716.7158336187
3682,37.0,1459.0,5.0,670249.6739110985
3683,19.0,2631.0,12.0,564297.9979983787
3684,82.0,2074.0,6.0,739546.1612369472
3685,64.0,2135.0,12.0,692435.5579669729
3686,10.0,2135.0,11.0,493417.6579669729
3687,28.0,2028.0,1.0,578736.0247340297
3688,82.0,1797.0,7.0,764740.8581415537
3689,1.0,2936.0,3.0,557768.8108572764
3690,37.0,2105.0,11.0,607521.2537311212
3691,64.0,2476.0,11.0,701845.3387274452
3692,82.0,2074.0,9.0,739141.1612369472
3693,73.0,2488.0,2.0,727187.6124644242
3694,55.0,2488.0,13.0,676726.7724644243
3695,28.0,2135.0,8.0,572002.957966973
3696,64.0,2488.0,3.0,704112.6924644242
3697,1.0,1467.0,9.0,513274.20020694257
3698,19.0,2501.0,1.0,546730.9799192636
3699,37.0,2488.0,1.0,617598.9324644243
3700,46.0,1731.0,2.0,674972.552182472
3701,19.0,2043.0,2.0,540071.0927244101
3702,10.0,2105.0,14.0,494119.9037311211
3703,82.0,2501.0,8.0,748205.6099192636
3704,82.0,1804.0,7.0,763956.3718136714
3705,64.0,2105.0,3.0,695011.6037311212
3706,10.0,1928.0,6.0,508915.7491183892
3707,82.0,2680.0,14.0,775233.007679752
3708,46.0,1161.0,1.0,700940.6049294312
3709,46.0,2231.0,13.0,635214.8640008646
3710,19.0,2796.0,14.0,599631.9612148325
3711,55.0,2098.0,8.0,668965.3653577651
3712,19.0,2680.0,11.0,573753.6076797519
3713,37.0,1567.0,9.0,660517.0549412773
3714,73.0,2105.0,3.0,718007.0537311212
3715,73.0,2796.0,1.0,783472.8012148325
3716,37.0,1772.0,12.0,637303.9933498312
3717,55.0,2913.0,12.0,766434.4004500827
3718,10.0,2501.0,5.0,505987.8899192636
3719,46.0,2936.0,9.0,745372.0108572766
3720,46.0,1284.0,7.0,707296.6918735134
3721,73.0,2700.0,7.0,760548.1314326304
3722,82.0,2074.0,14.0,738106.1612369472
3723,1.0,2043.0,7.0,455778.35272441007
3724,1.0,1346.0,1.0,519920.07695046376
3725,82.0,1804.0,9.0,763668.3718136714
3726,37.0,2163.0,13.0,604716.4425970789
3727,55.0,1161.0,9.0,728963.0949294312
3728,10.0,2231.0,2.0,492184.7040008646
3729,64.0,1772.0,14.0,723228.4333498311
3730,10.0,1284.0,4.0,563419.4518735134
3731,82.0,1161.0,10.0,797523.5649294312
3732,37.0,1734.0,11.0,641865.2566874628
3733,46.0,1459.0,10.0,701259.9839110986
3734,73.0,1161.0,8.0,777853.0749294312
3735,10.0,2471.0,3.0,502942.4423521411
3736,37.0,2118.0,7.0,607539.6524994893
3737,55.0,1161.0,3.0,729611.0949294312
3738,46.0,1804.0,3.0,666610.9318136714
3739,55.0,1467.0,5.0,730138.3802069426
3740,64.0,2700.0,11.0,736851.1314326305
3741,10.0,2105.0,7.0,495442.9037311211
3742,64.0,1734.0,1.0,729327.4366874628
3743,10.0,2416.0,9.0,497548.9323281041
3744,64.0,1459.0,3.0,756701.6039110986
3745,73.0,1459.0,12.0,778423.9139110985
3746,46.0,1346.0,14.0,705700.7769504638
3747,37.0,2471.0,2.0,615812.6123521412
3748,19.0,2501.0,8.0,546163.9799192636
3749,55.0,1161.0,10.0,728792.0949294312
3750,1.0,1797.0,13.0,478219.2881415536
3751,28.0,1567.0,11.0,625546.0249412772
3752,1.0,1772.0,1.0,482577.07334983116
3753,1.0,2118.0,11.0,450753.1724994892
3754,37.0,2416.0,6.0,610764.2523281042
3755,73.0,2074.0,13.0,718272.5012369471
3756,73.0,1797.0,12.0,743834.1281415536
3757,28.0,1467.0,8.0,634729.2902069426
3758,37.0,2501.0,12.0,617750.1599192637
3759,55.0,2028.0,9.0,673225.5847340297
3760,55.0,2471.0,5.0,676260.3923521412
3761,37.0,1804.0,11.0,633886.5718136714
3762,37.0,2936.0,7.0,713841.7708572765
3763,28.0,1928.0,8.0,586698.7891183892
3764,10.0,1928.0,10.0,508339.7491183892
3765,46.0,2936.0,6.0,745777.0108572766
3766,28.0,2476.0,7.0,581217.9787274452
3767,64.0,1567.0,10.0,746683.1449412772
3768,46.0,1467.0,2.0,701557.3502069425
3769,37.0,2501.0,7.0,618605.1599192637
3770,82.0,1797.0,9.0,764452.8581415537
3771,64.0,2501.0,3.0,705554.4299192637
3772,28.0,1459.0,13.0,634352.3639110986
3773,1.0,2936.0,13.0,556328.8108572764
3774,37.0,1731.0,8.0,642722.7621824719
3775,82.0,2105.0,14.0,736403.5037311212
3776,64.0,1567.0,3.0,747502.1449412772
3777,55.0,1928.0,3.0,682376.3491183892
3778,1.0,2043.0,12.0,454923.35272441007
3779,46.0,1797.0,12.0,666182.9381415535
3780,55.0,1734.0,7.0,703017.3766874628
3781,73.0,1459.0,11.0,778630.9139110985
3782,73.0,1467.0,14.0,777391.4402069426
3783,55.0,2700.0,1.0,711966.1314326305
3784,55.0,1335.0,12.0,735129.5653672726
3785,64.0,2700.0,13.0,736419.1314326305
3786,1.0,1237.0,12.0,517619.3218052801
3787,82.0,2028.0,12.0,741624.1447340297
3788,82.0,2231.0,8.0,734019.0240008646
3789,1.0,2028.0,1.0,457282.4647340298
3790,37.0,1928.0,9.0,621189.3091183892
3791,10.0,2043.0,5.0,499396.22272441006
3792,28.0,1459.0,10.0,634973.3639110986
3793,46.0,2098.0,10.0,639814.545357765
3794,28.0,1467.0,3.0,635224.2902069426
3795,46.0,1928.0,10.0,652745.8291183892
3796,37.0,2700.0,12.0,650001.1314326305
3797,37.0,1928.0,5.0,621693.3091183892
3798,10.0,1284.0,6.0,563239.4518735134
3799,73.0,2631.0,5.0,747365.7379983788
3800,46.0,2231.0,6.0,636411.8640008646
3801,10.0,2074.0,5.0,497383.88123694714
3802,1.0,1237.0,3.0,518834.3218052801
3803,55.0,1772.0,11.0,698021.9533498312
3804,1.0,2501.0,3.0,462688.79991926363
3805,19.0,2471.0,11.0,542458.832352141
3806,46.0,1783.0,6.0,668738.2458336187
3807,55.0,1804.0,12.0,694196.2918136714
3808,28.0,2501.0,6.0,584027.0699192637
3809,55.0,2416.0,4.0,671571.1323281042
3810,64.0,2476.0,9.0,702205.3387274452
3811,73.0,2501.0,13.0,727145.5199192637
3812,19.0,1772.0,8.0,565849.0333498312
3813,64.0,2098.0,2.0,695416.1853577651
3814,37.0,1459.0,2.0,670438.6739110985
3815,1.0,1783.0,1.0,481320.8958336187
3816,46.0,2488.0,12.0,648089.8524644242
3817,10.0,2118.0,2.0,495214.7924994892
3818,10.0,2105.0,2.0,495847.9037311211
3819,82.0,2631.0,11.0,766628.5279983788
3820,55.0,1797.0,2.0,696242.6681415535
3821,19.0,2074.0,10.0,537197.5412369472
3822,28.0,2098.0,9.0,573583.905357765
3823,82.0,2700.0,2.0,781086.1314326304
3824,37.0,2118.0,8.0,607404.6524994893
3825,82.0,1237.0,4.0,803759.29180528
3826,73.0,1284.0,6.0,784926.3718735133
3827,46.0,2501.0,13.0,649304.2499192636
3828,82.0,2501.0,1.0,748772.6099192636
3829,82.0,2913.0,8.0,836358.9104500827
3830,10.0,2936.0,5.0,601107.0508572765
3831,1.0,2118.0,9.0,451113.1724994892
3832,82.0,2105.0,3.0,738086.5037311212
3833,64.0,2028.0,10.0,698959.1047340297
3834,82.0,2118.0,6.0,737219.7524994892
3835,73.0,1804.0,2.0,744309.0118136714
3836,55.0,1459.0,8.0,730353.2939110985
3837,55.0,1731.0,4.0,703658.342182472
3838,28.0,2163.0,4.0,571428.7725970788
3839,73.0,2043.0,2.0,721750.3127244101
3840,73.0,2471.0,14.0,723694.172352141
3841,1.0,1783.0,6.0,481005.8958336187
3842,10.0,1772.0,6.0,525639.5533498311
3843,55.0,1335.0,2.0,736389.5653672726
3844,82.0,1734.0,10.0,771444.5566874628
3845,19.0,1928.0,13.0,548194.2691183892
3846,28.0,2700.0,3.0,616503.1314326305
3847,64.0,2074.0,11.0,695711.8412369471
3848,1.0,2700.0,14.0,493185.1314326305
3849,10.0,2631.0,2.0,525019.2079983788
3850,37.0,1237.0,7.0,674295.64180528
3851,64.0,2680.0,4.0,733674.6076797519
3852,1.0,2796.0,14.0,515608.6812148326
3853,55.0,2118.0,1.0,668544.8924994892
3854,19.0,2416.0,14.0,537033.3723281042
3855,64.0,2913.0,11.0,792625.5704500827
3856,19.0,2501.0,10.0,545839.9799192636
3857,73.0,1928.0,3.0,731251.3891183891
3858,37.0,2163.0,11.0,605148.4425970789
3859,1.0,2700.0,8.0,494373.1314326305
3860,64.0,2416.0,8.0,697078.5723281042
3861,46.0,2028.0,2.0,645098.0647340297
3862,37.0,2631.0,3.0,637842.5779983787
3863,55.0,2631.0,6.0,698265.1579983787
3864,19.0,2105.0,13.0,534854.3537311212
3865,10.0,1797.0,13.0,521599.0181415536
3866,10.0,1804.0,1.0,522321.4918136714
3867,1.0,1284.0,1.0,520220.8918735134
3868,10.0,1467.0,3.0,557272.2302069425
3869,82.0,2043.0,4.0,741716.1827244101
3870,82.0,2416.0,5.0,740560.4523281042
3871,73.0,2118.0,12.0,716167.1324994892
3872,37.0,1772.0,10.0,637699.9933498312
3873,10.0,1804.0,3.0,522249.4918136714
3874,10.0,2043.0,2.0,499585.22272441006
3875,28.0,1731.0,9.0,607943.972182472
3876,64.0,2936.0,9.0,800260.4908572766
3877,73.0,2913.0,6.0,816458.7404500827
3878,73.0,2231.0,11.0,713415.2340008646
3879,10.0,2471.0,2.0,502987.4423521411
3880,28.0,1346.0,11.0,640109.4969504637
3881,19.0,2700.0,12.0,577659.1314326305
3882,55.0,1237.0,10.0,734251.30180528
3883,1.0,2043.0,2.0,456183.35272441007
3884,28.0,1284.0,6.0,641158.5718735134
3885,19.0,2913.0,14.0,632869.7204500827
3886,64.0,2680.0,1.0,733809.6076797519
3887,46.0,1731.0,5.0,674783.552182472
3888,55.0,1734.0,4.0,703314.3766874628
3889,46.0,2501.0,9.0,650096.2499192636
3890,10.0,2118.0,3.0,495169.7924994892
3891,37.0,2936.0,1.0,714273.7708572765
3892,37.0,1928.0,11.0,620829.3091183892
3893,19.0,1567.0,12.0,587811.9949412772
3894,64.0,2074.0,13.0,695279.8412369471
3895,28.0,2028.0,13.0,577224.0247340297
3896,1.0,2043.0,3.0,456138.35272441007
3897,19.0,1335.0,5.0,603671.9653672726
3898,64.0,2488.0,6.0,703869.6924644242
3899,46.0,1734.0,1.0,674655.3166874629
3900,1.0,2118.0,3.0,451761.1724994892
3901,1.0,2631.0,10.0,480700.41799837875
3902,73.0,2118.0,6.0,717139.1324994892
3903,82.0,1734.0,2.0,772308.5566874628
3904,1.0,2488.0,2.0,461300.25246442424
3905,28.0,2074.0,5.0,575445.2012369471
3906,37.0,2074.0,1.0,610317.8612369471
3907,10.0,1772.0,4.0,525819.5533498311
3908,64.0,2098.0,5.0,695227.1853577651
3909,55.0,2936.0,5.0,774778.2508572766
3910,28.0,1804.0,2.0,600307.2118136714
3911,82.0,2163.0,7.0,735379.7925970787
3912,64.0,1567.0,9.0,746854.1449412772
3913,28.0,2163.0,6.0,571248.7725970788
3914,55.0,1335.0,5.0,736200.5653672726
3915,82.0,2416.0,11.0,739696.4523281042
3916,73.0,2163.0,9.0,715007.1225970787
3917,46.0,2631.0,6.0,669390.3679983787
3918,55.0,1928.0,2.0,682421.3491183892
3919,64.0,1804.0,1.0,721367.6518136715
3920,28.0,2700.0,4.0,616440.1314326305
3921,82.0,2488.0,10.0,746437.5324644243
3922,37.0,2074.0,4.0,610182.8612369471
3923,82.0,2043.0,14.0,740096.1827244101
3924,37.0,2700.0,3.0,651216.1314326305
3925,37.0,2631.0,11.0,636834.5779983787
3926,46.0,1284.0,5.0,707512.6918735134
3927,46.0,2043.0,7.0,643627.7027244101
3928,73.0,1335.0,8.0,784617.8653672726
3929,73.0,2476.0,4.0,725819.1787274452
3930,28.0,2796.0,11.0,637944.6012148325
3931,46.0,2471.0,7.0,647184.0023521412
3932,28.0,2913.0,5.0,672056.8904500827
3933,28.0,2105.0,6.0,573626.8037311212
3934,55.0,2074.0,12.0,669596.1812369471
3935,55.0,2913.0,13.0,766209.4004500827
3936,1.0,1284.0,14.0,518465.8918735134
3937,19.0,1284.0,7.0,603540.0118735133
3938,19.0,2488.0,13.0,543783.0924644242
3939,64.0,1237.0,12.0,759688.6318052801
3940,19.0,1783.0,6.0,564846.8358336187
3941,10.0,1772.0,12.0,524667.5533498311
3942,19.0,1928.0,9.0,548986.2691183892
3943,55.0,1459.0,6.0,730605.2939110985
3944,10.0,2231.0,1.0,492211.7040008646
3945,37.0,2700.0,8.0,650721.1314326305
3946,64.0,2501.0,11.0,704546.4299192637
3947,37.0,2488.0,6.0,617283.9324644243
3948,37.0,1459.0,6.0,670150.6739110985
3949,82.0,2416.0,10.0,739885.4523281042
3950,73.0,1459.0,13.0,778198.9139110985
3951,82.0,2416.0,2.0,740749.4523281042
3952,73.0,2936.0,11.0,822970.7308572765
3953,55.0,1237.0,4.0,735007.30180528
3954,82.0,1783.0,4.0,766616.1258336187
3955,28.0,2118.0,13.0,571799.0324994893
3956,19.0,2501.0,12.0,545443.9799192636
3957,46.0,1335.0,9.0,706938.4153672726
3958,73.0,1335.0,4.0,785049.8653672726
3959,46.0,1928.0,9.0,652916.8291183892
3960,10.0,1731.0,14.0,528909.3921824719
3961,37.0,1731.0,13.0,641777.7621824719
3962,10.0,1567.0,7.0,548223.9649412772
3963,46.0,2043.0,14.0,642304.7027244101
3964,1.0,2501.0,13.0,461248.79991926363
3965,46.0,1459.0,14.0,700395.9839110986
3966,64.0,1346.0,9.0,761338.0569504637
3967,46.0,1567.0,9.0,692212.0849412772
3968,10.0,2913.0,11.0,592980.5504500828
3969,46.0,1797.0,7.0,667037.9381415535
3970,73.0,2028.0,2.0,722811.6247340296
3971,37.0,1731.0,7.0,642857.7621824719
3972,28.0,2680.0,10.0,611569.807679752
3973,19.0,2471.0,2.0,543511.832352141
3974,64.0,1928.0,9.0,707623.8691183892
3975,64.0,1734.0,6.0,729012.4366874628
3976,10.0,1335.0,8.0,562898.8153672726
3977,82.0,1772.0,12.0,766711.3933498312
3978,64.0,2631.0,4.0,724403.9479983787
3979,10.0,2796.0,4.0,560698.3212148325
3980,46.0,1734.0,14.0,672900.3166874629
3981,64.0,2135.0,14.0,691967.5579669729
3982,73.0,2488.0,3.0,727142.6124644242
3983,55.0,2488.0,12.0,676951.7724644243
3984,46.0,2913.0,10.0,737930.2304500827
3985,46.0,2118.0,12.0,638429.2724994892
3986,37.0,2631.0,7.0,637482.5779983787
3987,1.0,1284.0,11.0,519140.8918735134
3988,73.0,2118.0,1.0,717454.1324994892
3989,37.0,2796.0,2.0,673719.2412148325
3990,82.0,2680.0,2.0,776961.007679752
3991,19.0,1772.0,14.0,564661.0333498312
3992,55.0,2098.0,12.0,668245.3653577651
3993,28.0,2118.0,5.0,573095.0324994893
3994,64.0,1467.0,13.0,754696.4102069426
3995,1.0,2043.0,8.0,455643.35272441007
3996,10.0,1335.0,14.0,561710.8153672726
3997,10.0,2476.0,7.0,503084.29872744525
3998,28.0,2796.0,3.0,638952.6012148325
3999,28.0,2231.0,5.0,570085.2840008646
4000,37.0,2043.0,10.0,611430.8327244101
4001,64.0,2098.0,10.0,694552.1853577651
4002,46.0,2501.0,6.0,650501.2499192636
4003,55.0,2043.0,14.0,671126.5727244101
4004,46.0,2913.0,8.0,738254.2304500827
4005,10.0,2028.0,1.0,500682.98473402974
4006,55.0,1335.0,13.0,734904.5653672726
4007,1.0,2231.0,14.0,447037.9140008646
4008,46.0,2796.0,11.0,704471.8812148325
4009,1.0,1772.0,12.0,481290.07334983116
4010,37.0,1772.0,5.0,638374.9933498312
4011,64.0,1467.0,3.0,756136.4102069426
4012,64.0,1734.0,9.0,728607.4366874628
4013,28.0,2936.0,6.0,679224.5308572765
4014,46.0,2501.0,5.0,650600.2499192636
4015,82.0,2105.0,12.0,736871.5037311212
4016,28.0,2700.0,6.0,616260.1314326305
4017,37.0,1783.0,2.0,637311.7758336186
4018,73.0,2118.0,9.0,716734.1324994892
4019,46.0,1237.0,8.0,705825.9718052801
4020,1.0,2074.0,5.0,453979.2212369471
4021,82.0,1346.0,3.0,804924.3369504637
4022,46.0,1772.0,8.0,669737.4733498312
4023,55.0,2913.0,10.0,766830.4004500827
4024,37.0,2796.0,5.0,673530.2412148325
4025,1.0,2680.0,6.0,490516.2076797519
4026,46.0,1734.0,2.0,674628.3166874629
4027,1.0,2028.0,12.0,455995.4647340298
4028,46.0,1804.0,10.0,665791.9318136714
4029,1.0,2074.0,8.0,453628.2212369471
4030,46.0,2700.0,12.0,681798.1314326305
4031,73.0,1804.0,14.0,742581.0118136714
4032,1.0,2098.0,2.0,452804.44535776513
4033,55.0,2936.0,13.0,773482.2508572766
4034,46.0,2501.0,2.0,650789.2499192636
4035,28.0,2118.0,12.0,572024.0324994893
4036,55.0,2118.0,8.0,667977.8924994892
4037,73.0,2105.0,13.0,716567.0537311212
4038,46.0,2913.0,2.0,738794.2304500827
4039,37.0,2488.0,2.0,617571.9324644243
4040,28.0,1459.0,4.0,635729.3639110986
4041,10.0,1346.0,8.0,562692.2169504637
4042,46.0,2416.0,9.0,642130.6923281042
4043,82.0,1459.0,3.0,799660.2239110986
4044,28.0,2913.0,11.0,671192.8904500827
4045,46.0,2074.0,12.0,640771.5212369472
4046,19.0,2700.0,11.0,577866.1314326305
4047,82.0,2631.0,12.0,766421.5279983788
4048,1.0,1237.0,10.0,518015.3218052801
4049,1.0,1772.0,11.0,481497.07334983116
4050,82.0,1734.0,8.0,771768.5566874628
4051,19.0,1346.0,4.0,603547.3569504637
4052,37.0,1467.0,5.0,669682.3202069426
4053,55.0,1772.0,10.0,698210.9533498312
4054,82.0,2098.0,5.0,738300.8253577651
4055,46.0,2416.0,13.0,641338.6923281042
4056,19.0,2796.0,5.0,601170.9612148325
4057,1.0,1346.0,7.0,519488.07695046376
4058,64.0,1459.0,7.0,756341.6039110986
4059,19.0,1731.0,7.0,570690.182182472
4060,19.0,1928.0,1.0,549706.2691183892
4061,37.0,1567.0,3.0,661165.0549412773
4062,1.0,2105.0,5.0,452251.45373112115
4063,73.0,1335.0,1.0,785184.8653672726
4064,19.0,2074.0,5.0,537872.5412369472
4065,82.0,2163.0,3.0,735739.7925970787
4066,1.0,1928.0,9.0,465119.22911838925
4067,55.0,2043.0,11.0,671801.5727244101
4068,1.0,2936.0,10.0,556949.8108572764
4069,64.0,1237.0,1.0,760975.6318052801
4070,82.0,1797.0,5.0,764956.8581415537
4071,55.0,2105.0,12.0,667885.1537311212
4072,64.0,2476.0,7.0,702493.3387274452
4073,55.0,2700.0,14.0,710211.1314326305
4074,19.0,2098.0,8.0,536162.0853577651
4075,64.0,2043.0,4.0,698652.4427244101
4076,10.0,1797.0,9.0,522391.0181415536
4077,46.0,2680.0,7.0,678535.207679752
4078,82.0,2631.0,1.0,767708.5279983788
4079,28.0,2936.0,5.0,679323.5308572765
4080,64.0,2488.0,4.0,704049.6924644242
4081,28.0,2135.0,2.0,572542.957966973
4082,10.0,1161.0,7.0,556378.6449294311
4083,10.0,2680.0,2.0,534263.407679752
4084,37.0,2118.0,2.0,607944.6524994893
4085,73.0,2098.0,8.0,717871.0053577651
4086,1.0,1928.0,1.0,465839.22911838925
4087,37.0,2105.0,1.0,608601.2537311212
4088,55.0,1237.0,5.0,734926.30180528
4089,73.0,1459.0,4.0,779575.9139110985
4090,1.0,1567.0,14.0,503541.9349412772
4091,37.0,2105.0,7.0,608169.2537311212
4092,82.0,1459.0,13.0,798220.2239110986
4093,55.0,1335.0,14.0,734661.5653672726
4094,1.0,2476.0,11.0,458995.4587274453
4095,28.0,1783.0,12.0,601421.3058336186
4096,73.0,2231.0,1.0,714495.2340008646
4097,73.0,1567.0,13.0,769009.1749412772
4098,73.0,2135.0,5.0,716504.707966973
4099,10.0,1335.0,5.0,563249.8153672726
4100,64.0,2135.0,6.0,693407.5579669729
4101,55.0,2913.0,2.0,767694.4004500827
4102,37.0,2118.0,10.0,607080.6524994893
4103,10.0,1731.0,13.0,529152.3921824719
4104,1.0,1797.0,2.0,479704.2881415536
4105,19.0,2936.0,13.0,640377.2908572765
4106,55.0,2501.0,7.0,679247.3399192637
4107,1.0,2231.0,13.0,447280.9140008646
4108,10.0,2043.0,1.0,499612.22272441006
4109,82.0,2631.0,7.0,767276.5279983788
4110,1.0,1734.0,7.0,486513.01668746286
4111,28.0,1734.0,4.0,608184.1966874629
4112,82.0,1346.0,6.0,804681.3369504637
4113,64.0,2700.0,1.0,737931.1314326305
4114,10.0,1335.0,13.0,561953.8153672726
4115,10.0,2476.0,10.0,502625.29872744525
4116,1.0,2043.0,9.0,455490.35272441007
4117,73.0,1928.0,12.0,730036.3891183891
4118,10.0,2680.0,6.0,533975.407679752
4119,46.0,1467.0,4.0,701449.3502069425
4120,19.0,1804.0,13.0,561273.8518136714
4121,28.0,2488.0,7.0,582473.0124644242
4122,55.0,1335.0,9.0,735696.5653672726
4123,37.0,2135.0,12.0,605945.1079669729
4124,10.0,1237.0,3.0,562163.65180528
4125,19.0,2476.0,9.0,543321.1387274452
4126,28.0,2680.0,5.0,612244.807679752
4127,10.0,2501.0,14.0,504448.8899192636
4128,37.0,1797.0,11.0,634674.2081415536
4129,64.0,2074.0,9.0,696071.8412369471
4130,10.0,2118.0,7.0,494809.7924994892
4131,28.0,2105.0,1.0,573941.8037311212
4132,37.0,1284.0,4.0,675924.1318735133
4133,73.0,1335.0,13.0,783672.8653672726
4134,46.0,2488.0,7.0,648944.8524644242
4135,28.0,2501.0,10.0,583451.0699192637
4136,28.0,1467.0,13.0,633784.2902069426
4137,55.0,1346.0,12.0,734927.9169504638
4138,10.0,1284.0,5.0,563338.4518735134
4139,1.0,2680.0,2.0,490804.2076797519
4140,55.0,2471.0,13.0,674964.3923521412
4141,73.0,1734.0,14.0,750534.4966874628
4142,73.0,1567.0,5.0,770305.1749412772
4143,64.0,2043.0,3.0,698715.4427244101
4144,64.0,2098.0,9.0,694723.1853577651
4145,64.0,2680.0,7.0,733377.6076797519
4146,10.0,2163.0,4.0,493351.43259707873
4147,73.0,1772.0,10.0,747057.9133498312
4148,37.0,1772.0,11.0,637510.9933498312
4149,10.0,2135.0,7.0,494065.6579669729
4150,28.0,2098.0,6.0,573988.905357765
4151,55.0,2501.0,5.0,679463.3399192637
4152,73.0,1731.0,12.0,751345.922182472
4153,73.0,1734.0,13.0,750777.4966874628
4154,46.0,2680.0,4.0,678832.207679752
4155,46.0,2471.0,5.0,647400.0023521412
4156,73.0,1161.0,6.0,778105.0749294312
4157,82.0,1237.0,3.0,803822.29180528
4158,64.0,2028.0,12.0,698563.1047340297
4159,19.0,2700.0,5.0,578730.1314326305
4160,37.0,1928.0,2.0,621882.3091183892
4161,1.0,2074.0,12.0,452908.2212369471
4162,28.0,1797.0,7.0,600690.4781415536
4163,19.0,1772.0,12.0,565129.0333498312
4164,46.0,1797.0,6.0,667154.9381415535
4165,46.0,2700.0,3.0,683013.1314326305
4166,10.0,2913.0,10.0,593169.5504500828
4167,46.0,1284.0,6.0,707413.6918735134
4168,19.0,2471.0,8.0,542971.832352141
4169,19.0,2231.0,3.0,532642.4940008646
4170,10.0,2631.0,14.0,523291.2079983787
4171,37.0,2471.0,6.0,615524.6123521412
4172,64.0,2118.0,8.0,693890.5124994892
4173,73.0,2135.0,12.0,715433.707966973
4174,37.0,2796.0,9.0,673026.2412148325
4175,28.0,1734.0,8.0,607752.1966874629
4176,82.0,1237.0,12.0,802607.29180528
4177,19.0,2074.0,14.0,536333.5412369472
4178,46.0,2163.0,1.0,637977.1125970788
4179,82.0,2471.0,8.0,744994.562352141
4180,28.0,2135.0,4.0,572434.957966973
4181,46.0,1346.0,9.0,706735.7769504638
4182,64.0,2105.0,9.0,694363.6037311212
4183,64.0,2700.0,9.0,737211.1314326305
4184,46.0,2700.0,2.0,683058.1314326305
4185,46.0,2700.0,11.0,682005.1314326305
4186,28.0,1237.0,1.0,640146.31180528
4187,37.0,1928.0,4.0,621774.3091183892
4188,46.0,2471.0,4.0,647481.0023521412
4189,73.0,1567.0,12.0,769234.1749412772
4190,28.0,2488.0,6.0,582590.0124644242
4191,64.0,2118.0,11.0,693377.5124994892
4192,55.0,2074.0,5.0,670667.1812369471
4193,1.0,2416.0,2.0,454806.4923281041
4194,37.0,1237.0,5.0,674511.64180528
4195,46.0,2105.0,10.0,639453.7037311213
4196,55.0,2231.0,11.0,664485.6540008646
4197,46.0,1467.0,5.0,701368.3502069425
4198,19.0,1284.0,4.0,603837.0118735133
4199,19.0,2416.0,7.0,538356.3723281042
4200,64.0,2936.0,13.0,799468.4908572766
4201,1.0,2501.0,4.0,462625.79991926363
4202,37.0,2488.0,8.0,617031.9324644243
4203,10.0,2501.0,12.0,504916.8899192636
4204,37.0,1237.0,6.0,674412.64180528
4205,46.0,2501.0,12.0,649529.2499192636
4206,37.0,1734.0,10.0,642054.2566874628
4207,46.0,2231.0,2.0,636699.8640008646
4208,10.0,2043.0,12.0,498325.22272441006
4209,28.0,1346.0,3.0,641117.4969504637
4210,64.0,1335.0,4.0,762123.7153672726
4211,37.0,2135.0,4.0,607097.1079669729
4212,55.0,2163.0,4.0,666674.7825970788
4213,1.0,1772.0,14.0,480822.07334983116
4214,55.0,1161.0,13.0,728171.0949294312
4215,37.0,2471.0,5.0,615623.6123521412
4216,82.0,1797.0,8.0,764605.8581415537
4217,19.0,1734.0,10.0,569886.1366874628
4218,10.0,1161.0,12.0,555523.6449294311
4219,10.0,2631.0,11.0,523966.2079983787
4220,73.0,1783.0,8.0,746133.6558336186
4221,73.0,2098.0,13.0,716926.0053577651
4222,37.0,1346.0,11.0,674700.6369504638
4223,28.0,2476.0,6.0,581334.9787274452
4224,73.0,1797.0,10.0,744230.1281415536
4225,82.0,2680.0,9.0,776268.007679752
4226,64.0,2098.0,11.0,694363.1853577651
4227,19.0,1783.0,13.0,563649.8358336187
4228,73.0,2105.0,7.0,717647.0537311212
4229,19.0,2416.0,1.0,538788.3723281042
4230,64.0,2043.0,8.0,698220.4427244101
4231,10.0,1731.0,4.0,530529.3921824719
4232,82.0,1161.0,14.0,796659.5649294312
4233,82.0,2043.0,1.0,741851.1827244101
4234,64.0,2231.0,6.0,691173.4440008645
4235,55.0,1797.0,10.0,695378.6681415535
4236,82.0,1459.0,7.0,799300.2239110986
4237,37.0,2936.0,2.0,714246.7708572765
4238,1.0,1928.0,5.0,465623.22911838925
4239,10.0,1928.0,11.0,508150.7491183892
4240,46.0,2913.0,4.0,738686.2304500827
4241,64.0,2631.0,10.0,723647.9479983787
4242,64.0,2118.0,2.0,694430.5124994892
4243,10.0,1567.0,6.0,548340.9649412772
4244,46.0,2074.0,11.0,640978.5212369472
4245,19.0,2680.0,14.0,573078.6076797519
4246,37.0,2028.0,7.0,612956.5447340297
4247,46.0,1346.0,7.0,707023.7769504638
4248,1.0,2098.0,14.0,451076.44535776513
4249,19.0,1797.0,10.0,562683.7481415536
4250,1.0,2163.0,1.0,450073.76259707875
4251,55.0,1284.0,4.0,736347.2518735133
4252,55.0,1734.0,6.0,703134.3766874628
4253,28.0,2471.0,8.0,580580.222352141
4254,73.0,2098.0,6.0,718123.0053577651
4255,55.0,1467.0,1.0,730354.3802069426
4256,64.0,2488.0,1.0,704184.6924644242
4257,10.0,2135.0,3.0,494425.6579669729
4258,19.0,2936.0,2.0,641862.2908572765
4259,28.0,2118.0,7.0,572879.0324994893
